company_id,month,headcount,new_hires_this_month,headcount_growth_rate_pct,cash_balance,net_cash_inflow,cash_inflow_spike_ratio,new_deal_value,deal_size_ratio,needs_human_review
103,11,128,21,19.63,256738.82,-4052.96,-0.23,13655.61,0.28,0
103,12,143,15,11.72,256243.52,-495.31,-0.03,51405.83,1.05,0
104,1,10,1,11.11,1727942.51,-10741.57,-0.2,0,0.0,0
104,2,11,1,10.0,1729552.68,1610.18,0.03,21171.88,1.16,0
104,3,11,0,0.0,1728556.93,-995.75,-0.02,0,0.0,0
104,4,12,1,9.09,1712822.95,-15733.98,-0.3,5845.33,0.32,0
104,5,13,1,8.33,1701121.43,-11701.52,-0.22,19730.35,1.08,0
104,6,14,1,7.69,1688828.5,-12292.93,-0.23,0,0.0,0
104,7,15,1,7.14,1673975.31,-14853.19,-0.28,0,0.0,0
104,8,17,2,13.33,1673927.08,-48.23,-0.0,15667.82,0.86,0
104,9,18,1,5.88,1654942.68,-18984.4,-0.36,16222.57,0.89,0
104,10,20,2,11.11,1655720.01,777.33,0.01,16932.42,0.93,0
104,11,22,2,10.0,1630209.58,-25510.44,-0.48,12432.75,0.68,0
104,12,23,1,4.55,1630966.71,757.13,0.01,12548.52,0.69,0
105,1,21,1,5.0,2346290.44,-37760.48,-0.37,23880.58,0.79,0
105,2,22,1,4.76,2311080.26,-35210.18,-0.35,0,0.0,0
105,3,23,1,4.55,2271769.73,-39310.53,-0.39,0,0.0,0
105,4,25,2,8.7,2229262.78,-42506.95,-0.42,30671.69,1.01,0
105,5,27,2,8.0,2191874.58,-37388.2,-0.37,7865.35,0.26,0
105,6,29,2,7.41,2182753.82,-9120.76,-0.09,150716.78,4.97,0
105,7,30,1,3.45,2137901.71,-44852.11,-0.44,0,0.0,0
105,8,32,2,6.67,2124130.5,-13771.21,-0.13,43686.91,1.44,0
105,9,34,2,6.25,2103307.3,-20823.19,-0.2,35626.81,1.18,0
105,10,36,2,5.88,2056993.45,-46313.85,-0.45,43970.87,1.45,0
105,11,38,2,5.56,2013229.68,-43763.77,-0.43,0,0.0,0
105,12,41,3,7.89,9052497.68,7039268.0,69.0,25420.77,0.84,1
106,1,3,0,0.0,578573.14,-3925.47,-0.21,27306.97,1.0,0
106,2,3,0,0.0,574642.02,-3931.13,-0.21,16842.47,0.62,0
106,3,5,2,66.67,571117.82,-3524.2,-0.19,0,0.0,1
106,4,5,0,0.0,563631.35,-7486.47,-0.4,22988.87,0.84,0
106,5,5,0,0.0,562628.81,-1002.54,-0.05,21988.18,0.8,0
106,6,5,0,0.0,560363.39,-2265.42,-0.12,36962.79,1.35,0
106,7,5,0,0.0,560582.57,219.18,0.01,25182.75,0.92,0
106,8,5,0,0.0,556640.64,-3941.93,-0.21,28064.83,1.03,0
106,9,5,0,0.0,559163.15,2522.52,0.13,0,0.0,0
106,10,5,0,0.0,557275.8,-1887.35,-0.1,0,0.0,0
106,11,5,0,0.0,550055.64,-7220.16,-0.39,0,0.0,0
106,12,5,0,0.0,555410.87,5355.23,0.29,0,0.0,0
107,1,33,1,3.12,786408.62,-3713.8,-0.05,46137.54,0.92,0
107,2,34,1,3.03,769964.98,-16443.64,-0.23,0,0.0,0
107,3,35,1,2.94,3853723.13,3083758.15,42.79,0,0.0,1
107,4,36,1,2.86,3819837.77,-33885.36,-0.47,39857.93,0.8,0
107,5,38,2,5.56,3786056.45,-33781.31,-0.47,0,0.0,0
107,6,38,0,0.0,3762830.86,-23225.59,-0.32,0,0.0,0
107,7,39,1,2.63,3760403.5,-2427.36,-0.03,0,0.0,0
107,8,41,2,5.13,3755648.59,-4754.91,-0.07,12002.85,0.24,0
107,9,43,2,4.88,3746058.13,-9590.47,-0.13,62785.05,1.26,0
107,10,46,3,6.98,3739436.49,-6621.63,-0.09,0,0.0,0
107,11,48,2,4.35,3711992.0,-27444.49,-0.38,0,0.0,0
107,12,50,2,4.17,3704991.31,-7000.7,-0.1,69840.05,1.4,0
108,1,24,0,0.0,2366757.71,-91270.73,-0.43,54305.54,1.33,0
108,2,25,1,4.17,2329921.57,-36836.13,-0.17,0,0.0,0
108,3,26,1,4.0,2311925.48,-17996.09,-0.08,14963.62,0.37,0
108,4,26,0,0.0,2248700.8,-63224.68,-0.3,35907.59,0.88,0
108,5,27,1,3.85,2169122.97,-79577.83,-0.38,0,0.0,0
108,6,28,1,3.7,2161765.07,-7357.89,-0.03,32239.32,0.79,0
108,7,29,1,3.57,2107320.1,-54444.98,-0.26,57957.33,1.42,0
108,8,30,1,3.45,9644659.2,7537339.1,35.54,27335.08,0.67,1
108,9,31,1,3.33,9676909.28,32250.08,0.15,30443.0,0.75,0
108,10,32,1,3.23,9618537.63,-58371.65,-0.28,38492.99,0.94,0
108,11,32,0,0.0,9571351.46,-47186.17,-0.22,12109.47,0.3,0
108,12,33,1,3.12,9520016.3,-51335.16,-0.24,0,0.0,0
109,1,8,0,0.0,1322764.68,-1484.71,-0.03,39459.42,0.98,0
109,2,8,0,0.0,1308677.94,-14086.74,-0.33,59066.41,1.47,0
109,3,8,0,0.0,1293032.86,-15645.08,-0.37,0,0.0,0
109,4,8,0,0.0,1272165.4,-20867.45,-0.49,40023.4,0.99,0
109,5,8,0,0.0,1264865.27,-7300.13,-0.17,52544.22,1.3,0
109,6,8,0,0.0,1262489.04,-2376.23,-0.06,0,0.0,0
109,7,8,0,0.0,1259534.93,-2954.11,-0.07,30463.19,0.76,0
109,8,8,0,0.0,1242084.28,-17450.66,-0.41,0,0.0,0
109,9,8,0,0.0,1234566.22,-7518.06,-0.18,8696.59,0.22,0
109,10,8,0,0.0,1224350.06,-10216.16,-0.24,0,0.0,0
109,11,8,0,0.0,1220614.54,-3735.52,-0.09,40552.74,1.01,0
109,12,8,0,0.0,1214277.39,-6337.15,-0.15,38651.07,0.96,0
110,1,40,6,17.65,2246014.22,-29388.01,-0.22,0,0.0,0
110,2,46,6,15.0,2205068.18,-40946.04,-0.31,0,0.0,0
110,3,54,8,17.39,2188341.08,-16727.1,-0.13,36413.04,0.82,0
110,4,64,10,18.52,2156232.84,-32108.25,-0.24,0,0.0,0
110,5,74,10,15.62,2136167.53,-20065.3,-0.15,14962.31,0.34,0
110,6,90,16,21.62,12205569.68,10069402.15,76.29,0,0.0,1
110,7,106,16,17.78,12198707.96,-6861.72,-0.05,53337.75,1.2,0
110,8,128,22,20.75,12205739.14,7031.18,0.05,56677.07,1.27,0
110,9,134,6,4.69,12161099.28,-44639.86,-0.34,17134.35,0.39,0
110,10,152,18,13.43,12128179.06,-32920.23,-0.25,65307.92,1.47,0
110,11,165,13,8.55,12108971.0,-19208.06,-0.15,18978.37,0.43,0
110,12,200,35,21.21,12088458.19,-20512.81,-0.16,24039.42,0.54,0
111,1,8,0,0.0,2041417.45,-7067.07,-0.05,0,0.0,0
111,2,8,0,0.0,1976095.76,-65321.68,-0.5,0,0.0,0
111,3,8,0,0.0,1955006.15,-21089.62,-0.16,58502.96,1.47,0
111,4,8,0,0.0,1899419.1,-55587.05,-0.42,35661.44,0.9,0
111,5,8,0,0.0,1891873.36,-7545.74,-0.06,0,0.0,0
111,6,8,0,0.0,13866628.34,11974754.98,91.19,12170.77,0.31,1
111,7,8,0,0.0,13880521.62,13893.28,0.11,46827.83,1.18,0
111,8,8,0,0.0,13861500.01,-19021.62,-0.14,24608.58,0.62,0
111,9,8,0,0.0,13843246.68,-18253.33,-0.14,21841.41,0.55,0
111,10,8,0,0.0,13846792.1,3545.42,0.03,19316.29,0.49,0
111,11,8,0,0.0,13856407.46,9615.36,0.07,53936.21,1.36,0
111,12,8,0,0.0,13871916.51,15509.05,0.12,14908.71,0.37,0
112,1,7,0,0.0,1551318.38,-29202.75,-0.36,1187.11,0.3,0
112,2,7,0,0.0,1531002.65,-20315.73,-0.25,1198.84,0.3,0
112,3,7,0,0.0,1520296.44,-10706.21,-0.13,3616.46,0.91,0
112,4,7,0,0.0,1523305.89,3009.46,0.04,0,0.0,0
112,5,7,0,0.0,1535046.36,11740.47,0.15,0,0.0,0
112,6,7,0,0.0,1530319.1,-4727.26,-0.06,2144.34,0.54,0
112,7,7,0,0.0,1514469.5,-15849.6,-0.2,0,0.0,0
112,8,8,1,14.29,1507079.62,-7389.88,-0.09,4174.87,1.05,0
112,9,9,1,12.5,1501433.15,-5646.47,-0.07,4532.68,1.14,0
112,10,9,0,0.0,1475947.83,-25485.32,-0.32,3217.09,0.81,0
112,11,10,1,11.11,1470816.09,-5131.74,-0.06,0,0.0,0
112,12,10,0,0.0,1479143.65,8327.56,0.1,5202.41,1.31,0
113,1,3,0,0.0,1755501.04,1851.12,0.03,44342.51,0.94,0
113,2,3,0,0.0,1717513.76,-37987.28,-0.52,0,0.0,0
113,3,3,0,0.0,1705423.24,-12090.52,-0.17,33482.11,0.71,0
113,4,3,0,0.0,1723556.89,18133.65,0.25,38638.54,0.82,0
113,5,3,0,0.0,1725405.34,1848.45,0.03,19992.8,0.42,0
113,6,3,0,0.0,1693215.14,-32190.19,-0.44,0,0.0,0
113,7,3,0,0.0,10119002.87,8425787.73,115.63,27349.08,0.58,1
113,8,3,0,0.0,10110249.54,-8753.34,-0.12,29541.34,0.62,0
113,9,3,0,0.0,10081082.3,-29167.24,-0.4,35174.09,0.74,0
113,10,3,0,0.0,10054344.92,-26737.38,-0.37,62958.6,1.33,0
113,11,3,0,0.0,10050193.81,-4151.11,-0.06,44804.36,0.95,0
113,12,3,0,0.0,10022124.16,-28069.65,-0.39,21853.92,0.46,0
114,1,12,1,9.09,2429701.39,-52817.35,-0.25,0,0.0,0
114,2,18,6,50.0,2384114.31,-45587.08,-0.22,7254.8,0.52,1
114,3,20,2,11.11,2380653.72,-3460.59,-0.02,0,0.0,0
114,4,21,1,5.0,2365328.17,-15325.55,-0.07,0,0.0,0
114,5,22,1,4.76,2391689.19,26361.02,0.13,0,0.0,0
114,6,23,1,4.55,2387272.72,-4416.47,-0.02,0,0.0,0
114,7,24,1,4.35,2313863.05,-73409.67,-0.35,20688.17,1.49,0
114,8,25,1,4.17,2218697.2,-95165.86,-0.45,10887.79,0.79,0
114,9,26,1,4.0,2191062.68,-27634.52,-0.13,15272.37,1.1,0
114,10,28,2,7.69,2126542.13,-64520.55,-0.31,0,0.0,0
114,11,30,2,7.14,2076128.83,-50413.3,-0.24,0,0.0,0
114,12,32,2,6.67,2072027.57,-4101.26,-0.02,12642.93,0.91,0
115,1,18,1,5.88,1332630.14,-8654.64,-0.09,10248.11,0.67,0
115,2,19,1,5.56,6661525.7,5328895.57,54.9,0,0.0,1
115,3,22,3,15.79,6656609.21,-4916.49,-0.05,0,0.0,0
115,4,26,4,18.18,6644182.26,-12426.95,-0.13,3173.16,0.21,0
115,5,30,4,15.38,6625935.91,-18246.35,-0.19,7854.97,0.51,0
115,6,31,1,3.33,6588576.11,-37359.8,-0.38,6926.34,0.45,0
115,7,35,4,12.9,6545609.98,-42966.13,-0.44,0,0.0,0
115,8,40,5,14.29,6527858.07,-17751.91,-0.18,5235.43,0.34,0
115,9,43,3,7.5,6528363.61,505.54,0.01,13923.81,0.9,0
115,10,50,7,16.28,6506512.19,-21851.42,-0.23,6555.4,0.43,0
115,11,55,5,10.0,6487335.57,-19176.62,-0.2,4401.31,0.29,0
115,12,63,8,14.55,6485139.9,-2195.67,-0.02,7455.01,0.48,0
116,1,24,3,14.29,1478364.02,-45385.26,-0.25,0,0.0,0
116,2,26,2,8.33,8770042.99,7291678.97,40.16,0,0.0,1
116,3,29,3,11.54,8719962.24,-50080.74,-0.28,25235.44,0.7,0
116,4,33,4,13.79,8662090.75,-57871.5,-0.32,0,0.0,0
116,5,35,2,6.06,8616607.28,-45483.46,-0.25,41967.93,1.16,0
116,6,40,5,14.29,8632204.4,15597.12,0.09,21199.56,0.59,0
116,7,42,2,5.0,8611695.42,-20508.98,-0.11,0,0.0,0
116,8,47,5,11.9,8607562.76,-4132.66,-0.02,20329.47,0.56,0
116,9,53,6,12.77,8602460.99,-5101.77,-0.03,0,0.0,0
116,10,60,7,13.21,8590615.31,-11845.68,-0.07,0,0.0,0
116,11,65,5,8.33,8537132.53,-53482.78,-0.29,0,0.0,0
116,12,74,9,13.85,8473452.32,-63680.21,-0.35,0,0.0,0
117,1,46,6,15.0,1576733.26,-11608.92,-0.16,9720.88,0.3,0
117,2,54,8,17.39,1552133.06,-24600.2,-0.33,13838.28,0.43,0
117,3,59,5,9.26,8497368.89,6945235.83,94.0,225299.73,6.99,1
117,4,70,11,18.64,8456803.21,-40565.68,-0.55,13475.05,0.42,0
117,5,78,8,11.43,8438972.13,-17831.08,-0.24,0,0.0,0
117,6,93,15,19.23,8452926.28,13954.15,0.19,42228.94,1.31,0
117,7,110,17,18.28,8454603.02,1676.74,0.02,36891.33,1.14,0
117,8,120,10,9.09,8443548.19,-11054.83,-0.15,31837.42,0.99,0
117,9,126,6,5.0,8419950.11,-23598.07,-0.32,14390.94,0.45,0
117,10,131,5,3.97,8402232.58,-17717.53,-0.24,45230.91,1.4,0
117,11,159,28,21.37,8412280.52,10047.94,0.14,33304.85,1.03,0
117,12,182,23,14.47,8411457.63,-822.89,-0.01,0,0.0,0
118,1,27,1,3.85,519733.85,-9235.18,-0.18,39361.35,0.82,0
118,2,33,6,22.22,503976.52,-15757.33,-0.3,51074.93,1.07,0
118,3,35,2,6.06,489624.6,-14351.92,-0.27,25007.72,0.52,0
118,4,40,5,14.29,493107.38,3482.78,0.07,15340.89,0.32,0
118,5,47,7,17.5,477958.72,-15148.66,-0.29,0,0.0,0
118,6,50,3,6.38,472978.24,-4980.48,-0.1,36191.97,0.75,0
118,7,59,9,18.0,464473.34,-8504.9,-0.16,0,0.0,0
118,8,68,9,15.25,457478.79,-6994.55,-0.13,0,0.0,0
118,9,82,14,20.59,437938.07,-19540.72,-0.37,0,0.0,0
118,10,99,17,20.73,430145.97,-7792.1,-0.15,0,0.0,0
118,11,117,18,18.18,416359.74,-13786.23,-0.26,15625.39,0.33,0
118,12,140,23,19.66,408123.1,-8236.64,-0.16,36446.13,0.76,0
119,1,13,0,0.0,12242022.84,10115083.61,99.45,0,0.0,1
119,2,13,0,0.0,12250800.05,8777.21,0.09,3887.08,0.36,0
119,3,13,0,0.0,12222413.79,-28386.26,-0.28,12760.92,1.19,0
119,4,13,0,0.0,12176739.54,-45674.25,-0.45,0,0.0,0
119,5,14,1,7.69,12149938.1,-26801.45,-0.26,0,0.0,0
119,6,15,1,7.14,12116902.75,-33035.35,-0.32,8928.55,0.83,0
119,7,16,1,6.67,12113603.72,-3299.03,-0.03,0,0.0,0
119,8,17,1,6.25,12099544.09,-14059.63,-0.14,7708.04,0.72,0
119,9,18,1,5.88,12093280.69,-6263.4,-0.06,0,0.0,0
119,10,18,0,0.0,12100863.22,7582.53,0.07,0,0.0,0
119,11,20,2,11.11,12076826.37,-24036.85,-0.24,15419.9,1.44,0
119,12,22,2,10.0,12050736.85,-26089.52,-0.26,0,0.0,0
120,1,35,3,9.38,1980915.18,-16758.63,-0.28,0,0.0,0
120,2,39,4,11.43,1956629.32,-24285.86,-0.4,0,0.0,0
120,3,42,3,7.69,1947517.27,-9112.05,-0.15,22849.58,0.7,0
120,4,46,4,9.52,1935904.31,-11612.95,-0.19,0,0.0,0
120,5,51,5,10.87,1944714.15,8809.84,0.15,10219.49,0.31,0
120,6,57,6,11.76,1938862.35,-5851.8,-0.1,44547.36,1.37,0
120,7,64,7,12.28,1928265.05,-10597.3,-0.18,13754.55,0.42,0
120,8,72,8,12.5,1934784.16,6519.11,0.11,0,0.0,0
120,9,74,2,2.78,1942884.23,8100.07,0.13,18417.1,0.56,0
120,10,81,7,9.46,1927904.08,-14980.15,-0.25,0,0.0,0
120,11,89,8,9.88,1928384.93,480.85,0.01,40268.97,1.23,0
120,12,94,5,5.62,1909118.83,-19266.09,-0.32,0,0.0,0
121,1,6,0,0.0,1131362.04,-30818.41,-0.28,16596.2,0.44,0
121,2,7,1,16.67,1135258.53,3896.49,0.04,277986.06,7.45,1
121,3,8,1,14.29,1140109.76,4851.24,0.04,16678.76,0.45,0
121,4,9,1,12.5,1107504.34,-32605.42,-0.3,0,0.0,0
121,5,10,1,11.11,1063283.89,-44220.45,-0.4,12637.87,0.34,0
121,6,10,0,0.0,1074253.79,10969.9,0.1,0,0.0,0
121,7,11,1,10.0,1034408.0,-39845.79,-0.36,21217.7,0.57,0
121,8,12,1,9.09,1022698.84,-11709.16,-0.11,23000.88,0.62,0
121,9,13,1,8.33,1026536.68,3837.85,0.03,0,0.0,0
121,10,14,1,7.69,1029752.19,3215.5,0.03,54366.33,1.46,0
121,11,15,1,7.14,1045581.49,15829.3,0.14,0,0.0,0
121,12,17,2,13.33,1065055.7,19474.22,0.18,0,0.0,0
122,1,14,1,7.69,2191686.15,-4130.46,-0.03,0,0.0,0
122,2,15,1,7.14,2189322.51,-2363.65,-0.02,13426.51,0.33,0
122,3,16,1,6.67,2170486.98,-18835.52,-0.15,58183.49,1.41,0
122,4,17,1,6.25,2157545.39,-12941.59,-0.1,34013.89,0.83,0
122,5,20,3,17.65,2105444.52,-52100.87,-0.42,43037.19,1.05,0
122,6,22,2,10.0,2128852.97,23408.45,0.19,0,0.0,0
122,7,26,4,18.18,2078259.14,-50593.83,-0.4,0,0.0,0
122,8,28,2,7.69,2039005.68,-39253.46,-0.31,58744.13,1.43,0
122,9,30,2,7.14,2029297.33,-9708.35,-0.08,16166.1,0.39,0
122,10,35,5,16.67,2013671.76,-15625.57,-0.13,24404.92,0.59,0
122,11,40,5,14.29,1962198.76,-51473.0,-0.41,0,0.0,0
122,12,49,9,22.5,1974637.6,12438.85,0.1,51962.18,1.26,0
123,1,27,1,3.85,1990520.12,13593.47,0.11,5425.4,0.7,0
123,2,29,2,7.41,1994512.23,3992.11,0.03,4832.92,0.62,0
123,3,31,2,6.9,1996519.41,2007.18,0.02,8621.1,1.11,0
123,4,32,1,3.23,1983472.36,-13047.05,-0.1,2196.95,0.28,0
123,5,34,2,6.25,1951304.26,-32168.1,-0.26,0,0.0,0
123,6,36,2,5.88,1906462.79,-44841.47,-0.36,10247.92,1.32,0
123,7,38,2,5.56,1859560.62,-46902.17,-0.38,1946.88,0.25,0
123,8,40,2,5.26,1870928.89,11368.27,0.09,9148.98,1.18,0
123,9,41,1,2.5,1838881.4,-32047.49,-0.26,0,0.0,0
123,10,59,18,43.9,1842033.86,3152.46,0.03,2017.73,0.26,1
123,11,63,4,6.78,1858857.28,16823.42,0.13,2962.86,0.38,0
123,12,66,3,4.76,1808014.0,-50843.28,-0.41,0,0.0,0
124,1,42,2,5.0,667155.74,-1870.8,-0.07,0,0.0,0
124,2,43,1,2.38,661292.49,-5863.25,-0.23,0,0.0,0
124,3,46,3,6.98,654522.91,-6769.58,-0.26,45602.17,1.1,0
124,4,50,4,8.7,642605.53,-11917.38,-0.46,0,0.0,0
124,5,55,5,10.0,636031.23,-6574.3,-0.25,0,0.0,0
124,6,61,6,10.91,634328.65,-1702.58,-0.07,61617.07,1.49,0
124,7,65,4,6.56,623174.1,-11154.56,-0.43,14968.52,0.36,0
124,8,67,2,3.08,624418.46,1244.36,0.05,0,0.0,0
124,9,71,4,5.97,620707.74,-3710.72,-0.14,0,0.0,0
124,10,75,4,5.63,611702.34,-9005.4,-0.35,0,0.0,0
124,11,80,5,6.67,598224.0,-13478.34,-0.52,47419.68,1.15,0
124,12,85,5,6.25,598609.91,385.91,0.01,45921.47,1.11,0
125,1,22,2,10.0,1848974.29,6946.81,0.03,2165.06,0.21,0
125,2,24,2,9.09,1813740.64,-35233.66,-0.17,11786.93,1.16,0
125,3,25,1,4.17,1767437.73,-46302.91,-0.23,0,0.0,0
125,4,26,1,4.0,1731070.1,-36367.63,-0.18,15111.51,1.48,0
125,5,29,3,11.54,1718996.46,-12073.64,-0.06,14520.76,1.42,0
125,6,33,4,13.79,1736314.74,17318.28,0.08,0,0.0,0
125,7,37,4,12.12,1711472.53,-24842.21,-0.12,3092.59,0.3,0
125,8,41,4,10.81,1753554.36,42081.83,0.21,11892.8,1.17,0
125,9,45,4,9.76,1691709.32,-61845.04,-0.3,0,0.0,0
125,10,48,3,6.67,1643186.5,-48522.82,-0.24,8865.47,0.87,0
125,11,55,7,14.58,1636027.18,-7159.32,-0.04,10207.83,1.0,0
125,12,62,7,12.73,1613046.95,-22980.23,-0.11,0,0.0,0
126,1,25,1,4.17,2222714.21,-7286.09,-0.03,53613.8,1.29,0
126,2,26,1,4.0,2250331.72,27617.51,0.11,28453.35,0.69,0
126,3,26,0,0.0,2290826.82,40495.1,0.16,49673.68,1.2,0
126,4,26,0,0.0,2247570.68,-43256.14,-0.17,48141.35,1.16,0
126,5,27,1,3.85,2192621.61,-54949.08,-0.21,0,0.0,0
126,6,28,1,3.7,2243832.36,51210.75,0.2,41649.05,1.0,0
126,7,29,1,3.57,2174670.57,-69161.79,-0.27,27406.67,0.66,0
126,8,29,0,0.0,2218649.94,43979.36,0.17,13774.29,0.33,0
126,9,30,1,3.45,2124998.92,-93651.01,-0.36,14989.05,0.36,0
126,10,31,1,3.33,2025810.99,-99187.93,-0.38,29644.92,0.71,0
126,11,32,1,3.23,2010681.16,-15129.83,-0.06,0,0.0,0
126,12,33,1,3.12,1929117.76,-81563.4,-0.32,27398.3,0.66,0
127,1,29,0,0.0,9079420.8,6422870.82,25.77,7942.66,1.09,1
127,2,29,0,0.0,9045373.9,-34046.9,-0.14,8363.36,1.14,0
127,3,29,0,0.0,9085319.01,39945.11,0.16,0,0.0,0
127,4,52,23,79.31,9016874.66,-68444.35,-0.27,7968.34,1.09,1
127,5,52,0,0.0,9027605.91,10731.25,0.04,1538.71,0.21,0
127,6,52,0,0.0,9004690.06,-22915.85,-0.09,7333.13,1.0,0
127,7,52,0,0.0,8950095.03,-54595.02,-0.22,3967.39,0.54,0
127,8,52,0,0.0,8940498.81,-9596.23,-0.04,8902.53,1.22,0
127,9,52,0,0.0,8920754.2,-19744.61,-0.08,9588.41,1.31,0
127,10,52,0,0.0,8877426.87,-43327.32,-0.17,4065.59,0.56,0
127,11,52,0,0.0,8844035.55,-33391.32,-0.13,9678.5,1.32,0
127,12,52,0,0.0,8789801.33,-54234.22,-0.22,0,0.0,0
128,1,16,0,0.0,1441366.42,-22259.53,-0.2,0,0.0,0
128,2,16,0,0.0,1405005.72,-36360.7,-0.33,14488.21,0.44,0
128,3,17,1,6.25,1389461.07,-15544.65,-0.14,7165.59,0.22,0
128,4,18,1,5.88,1400401.86,10940.79,0.1,0,0.0,0
128,5,19,1,5.56,1397942.67,-2459.19,-0.02,34397.3,1.05,0
128,6,20,1,5.26,1357640.15,-40302.52,-0.36,38347.35,1.17,0
128,7,20,0,0.0,1327474.3,-30165.84,-0.27,0,0.0,0
128,8,21,1,5.0,1303275.18,-24199.12,-0.22,29962.57,0.91,0
128,9,22,1,4.76,1277375.31,-25899.87,-0.23,37414.03,1.14,0
128,10,22,0,0.0,1241349.91,-36025.4,-0.32,44100.43,1.34,0
128,11,24,2,9.09,1226172.8,-15177.11,-0.14,0,0.0,0
128,12,25,1,4.17,1203328.03,-22844.77,-0.21,24505.21,0.74,0
129,1,38,4,11.76,543251.97,793.34,0.03,41757.74,0.86,0
129,2,43,5,13.16,535903.78,-7348.19,-0.25,9914.61,0.2,0
129,3,49,6,13.95,538647.5,2743.72,0.09,0,0.0,0
129,4,55,6,12.24,531638.63,-7008.87,-0.24,63369.24,1.31,0
129,5,60,5,9.09,528275.88,-3362.75,-0.11,43287.14,0.89,0
129,6,65,5,8.33,520653.44,-7622.44,-0.26,18061.24,0.37,0
129,7,119,54,83.08,503859.59,-16793.85,-0.57,0,0.0,1
129,8,127,8,6.72,491955.86,-11903.72,-0.4,0,0.0,0
129,9,152,25,19.69,479609.51,-12346.35,-0.42,0,0.0,0
129,10,164,12,7.89,465002.08,-14607.43,-0.49,71730.95,1.48,0
129,11,187,23,14.02,455007.64,-9994.44,-0.34,0,0.0,0
129,12,202,15,8.02,452686.55,-2321.09,-0.08,0,0.0,0
130,1,40,1,2.56,2266561.91,16541.03,0.11,38196.56,1.14,0
130,2,41,1,2.5,2297503.51,30941.6,0.21,14706.69,0.44,0
130,3,42,1,2.44,2253790.3,-43713.21,-0.3,0,0.0,0
130,4,43,1,2.38,2216904.51,-36885.79,-0.25,23784.35,0.71,0
130,5,72,29,67.44,2188789.74,-28114.77,-0.19,46131.79,1.38,1
130,6,74,2,2.78,2136556.73,-52233.01,-0.36,0,0.0,0
130,7,76,2,2.7,2129386.05,-7170.68,-0.05,42548.41,1.27,0
130,8,78,2,2.63,2144558.63,15172.58,0.1,10304.65,0.31,0
130,9,79,1,1.28,2160245.21,15686.57,0.11,0,0.0,0
130,10,81,2,2.53,2096324.24,-63920.96,-0.44,37379.35,1.12,0
130,11,82,1,1.23,2069536.99,-26787.25,-0.18,296699.57,8.89,1
130,12,83,1,1.22,2055641.7,-13895.29,-0.1,36710.38,1.1,0
131,1,37,1,2.78,2442071.84,-41456.61,-0.43,0,0.0,0
131,2,38,1,2.7,2422260.54,-19811.31,-0.2,24170.23,1.49,0
131,3,38,0,0.0,2438395.35,16134.81,0.17,10295.78,0.63,0
131,4,39,1,2.63,2460664.22,22268.87,0.23,6439.45,0.4,0
131,5,40,1,2.56,2450415.99,-10248.23,-0.11,22108.19,1.36,0
131,6,41,1,2.5,2450179.77,-236.22,-0.0,0,0.0,0
131,7,61,20,48.78,2440624.15,-9555.63,-0.1,22401.01,1.38,1
131,8,63,2,3.28,2425976.01,-14648.14,-0.15,0,0.0,0
131,9,65,2,3.17,2407861.24,-18114.77,-0.19,20075.37,1.24,0
131,10,67,2,3.08,2423659.89,15798.65,0.16,18594.2,1.14,0
131,11,68,1,1.49,2414936.02,-8723.87,-0.09,0,0.0,0
131,12,69,1,1.47,2400760.24,-14175.78,-0.15,0,0.0,0
132,1,44,4,10.0,1025455.48,-8266.7,-0.08,36780.49,1.1,0
132,2,51,7,15.91,1031526.48,6071.0,0.06,49820.15,1.49,0
132,3,53,2,3.92,999427.16,-32099.32,-0.3,0,0.0,0
132,4,55,2,3.77,960887.28,-38539.88,-0.36,0,0.0,0
132,5,64,9,16.36,949234.53,-11652.75,-0.11,0,0.0,0
132,6,77,13,20.31,966081.6,16847.07,0.16,0,0.0,0
132,7,80,3,3.9,911580.39,-54501.21,-0.52,0,0.0,0
132,8,88,8,10.0,851071.32,-60509.07,-0.57,37123.53,1.11,0
132,9,101,13,14.77,798453.7,-52617.62,-0.5,0,0.0,0
132,10,105,4,3.96,793280.02,-5173.68,-0.05,31384.35,0.94,0
132,11,123,18,17.14,772351.78,-20928.24,-0.2,0,0.0,0
132,12,143,20,16.26,775465.89,3114.12,0.03,21320.66,0.64,0
133,1,2,0,0.0,501346.37,-8521.27,-0.15,3974.37,1.12,0
133,2,2,0,0.0,472876.45,-28469.92,-0.51,5210.94,1.47,0
133,3,2,0,0.0,453834.1,-19042.35,-0.34,1554.11,0.44,0
133,4,2,0,0.0,439509.2,-14324.9,-0.26,0,0.0,0
133,5,2,0,0.0,422781.01,-16728.19,-0.3,0,0.0,0
133,6,2,0,0.0,419604.96,-3176.05,-0.06,1207.45,0.34,0
133,7,2,0,0.0,406394.09,-13210.87,-0.24,2007.69,0.57,0
133,8,2,0,0.0,383757.15,-22636.94,-0.41,0,0.0,0
133,9,2,0,0.0,373752.95,-10004.2,-0.18,1947.66,0.55,0
133,10,2,0,0.0,365778.04,-7974.91,-0.14,0,0.0,0
133,11,2,0,0.0,342364.85,-23413.2,-0.42,2350.44,0.66,0
133,12,2,0,0.0,337968.52,-4396.33,-0.08,0,0.0,0
134,1,29,5,20.83,2102611.92,-20225.67,-0.25,0,0.0,0
134,2,31,2,6.9,2080545.76,-22066.16,-0.27,10351.24,0.48,0
